Beneficiary_ID,Name,Gender,Age,State,District,Category,Income_Level,Scheme_Availed,Benefit_Amount,Year
BEN01993,Anamika Lal,Female,33,Uttar Pradesh,Noida,ST,311500,SCH034,5564,2017
BEN01994,Krish Zacharia,Female,79,Maharashtra,Kolkata,SC,223851,SCH548,44285,2023
BEN01995,Quincy Sur,Male,28,Bihar,Gulbarga,SC,247993,SCH946,4069,2024
BEN01996,Xiti Khanna,Male,23,Bihar,Giridih,SC,427264,SCH118,17006,2015
BEN01997,Ekbal Kuruvilla,Female,39,West Bengal,Hindupur,General,112190,SCH292,11703,2017
BEN01998,Christopher Thaker,Female,33,West Bengal,Bhagalpur,SC,367133,SCH096,46588,2016
BEN01999,Avi Kibe,Male,39,Karnataka,Mau,General,249372,SCH127,1973,2018
BEN02000,Mitali Gulati,Male,42,Andhra Pradesh,Serampore,General,103867,SCH191,27559,2025
BEN02001,Dhriti Rattan,Female,39,Delhi,Raurkela Industrial Township,ST,342559,SCH126,14907,2018
BEN02002,Turvi Bumb,Female,38,Rajasthan,Suryapet,SC,318674,SCH423,36429,2018
BEN02003,Urvashi Prashad,Female,28,West Bengal,Aligarh,SC,178142,SCH042,4948,2022
BEN02004,Elijah Baral,Male,36,Rajasthan,Nadiad,ST,265417,SCH201,11260,2020
BEN02005,Chaaya Dass,Male,70,Uttar Pradesh,Kolhapur,ST,342790,SCH705,47607,2016
BEN02006,Advaith Merchant,Female,33,Tamil Nadu,Pudukkottai,ST,81488,SCH300,5653,2024
BEN02007,Frederick Ramakrishnan,Male,22,Rajasthan,Tumkur,OBC,369360,SCH743,1019,2023
BEN02008,Naksh Borra,Female,60,Karnataka,Durgapur,SC,53631,SCH178,1256,2024
BEN02009,Chandani Prakash,Female,39,Uttar Pradesh,Tiruchirappalli,General,485329,SCH932,6355,2016
BEN02010,Zehaan Nagy,Female,74,Rajasthan,Berhampore,SC,82520,SCH457,43942,2024
BEN02011,Wahab Bhatnagar,Male,57,Uttar Pradesh,Mau,SC,499605,SCH112,644,2022
BEN02012,Neel Sathe,Female,44,West Bengal,Bhusawal,General,393507,SCH266,28974,2022
BEN02013,Benjamin Chhabra,Female,24,Delhi,Karnal,General,348088,SCH006,35190,2018
BEN02014,Liam Mahal,Female,71,Andhra Pradesh,Tinsukia,General,320477,SCH881,44783,2018
BEN02015,Chatresh Srinivasan,Female,18,Maharashtra,Purnia,OBC,419487,SCH330,3885,2017
BEN02016,Liam Ravel,Female,41,West Bengal,Dewas,OBC,355444,SCH013,35637,2022
BEN02017,Ekiya Mohan,Female,51,Bihar,Lucknow,General,138689,SCH602,1274,2016
BEN02018,Raksha Sheth,Female,36,Bihar,Ratlam,OBC,97229,SCH189,34909,2022
BEN02019,Aadhya Iyengar,Male,35,Bihar,Aurangabad,ST,129745,SCH019,24180,2021
BEN02020,Chaitanya Bandi,Male,21,Rajasthan,Gulbarga,General,169835,SCH459,44028,2025
BEN02021,Vinaya Thaker,Female,24,Uttar Pradesh,Hyderabad,SC,401990,SCH052,35642,2023
BEN02022,Harish Mallick,Male,36,Uttar Pradesh,Kakinada,General,253415,SCH314,17195,2020
BEN02023,Inaya Nadig,Male,32,West Bengal,Jabalpur,SC,174167,SCH305,49733,2018
BEN02024,Unni Gole,Female,67,Delhi,Ahmednagar,General,302380,SCH250,17625,2025
BEN02025,Vaishnavi Chopra,Male,30,West Bengal,Ahmednagar,General,115282,SCH436,8504,2022
BEN02026,Nisha Sahota,Male,29,Delhi,Bardhaman,ST,69551,SCH934,47643,2025
BEN02027,Kiaan Walia,Male,60,Rajasthan,Bihar Sharif,SC,211680,SCH591,7144,2019
BEN02028,Hredhaan Wali,Female,44,Maharashtra,Chittoor,OBC,54285,SCH038,45882,2020
BEN02029,Unnati Borra,Female,52,Delhi,Sultan Pur Majra,ST,399539,SCH128,44254,2020
BEN02030,Veer Puri,Female,48,Bihar,Anand,General,63989,SCH401,34190,2020
BEN02031,Sanaya Memon,Male,21,Rajasthan,Dindigul,SC,55282,SCH487,14177,2023
BEN02032,Urvi Banik,Male,21,Bihar,Avadi,ST,80726,SCH964,17292,2017
BEN02033,Isaiah Bera,Female,70,Andhra Pradesh,Agartala,SC,239497,SCH327,14087,2021
BEN02034,Hritik Hans,Female,50,Karnataka,Lucknow,General,361865,SCH985,48360,2023
BEN02035,Abhiram Kumar,Female,68,Tamil Nadu,Shimoga,SC,103072,SCH514,40575,2015
BEN02036,Radha Ram,Male,33,Bihar,Chittoor,OBC,178981,SCH929,34428,2021
BEN02037,Bhanumati Patil,Female,74,Tamil Nadu,Sambhal,ST,136303,SCH101,32600,2015
BEN02038,Triveni Divan,Female,64,Tamil Nadu,Chittoor,OBC,320537,SCH787,48816,2019
BEN02039,Tanmayi Chana,Male,53,Delhi,Unnao,General,179465,SCH431,46637,2025
BEN02040,Ekaja Rajagopal,Male,72,Uttar Pradesh,Visakhapatnam,SC,319642,SCH365,19858,2017
BEN02041,Rajeshri Naik,Female,72,Delhi,Katni,SC,405856,SCH546,46195,2018
BEN02042,Ikbal Kara,Male,78,Rajasthan,Mathura,ST,119200,SCH753,3343,2020
BEN02043,Reyansh Ramesh,Female,28,Delhi,Bareilly,SC,264968,SCH801,34621,2016
BEN02044,Chakrika Grover,Female,32,Karnataka,Siwan,OBC,287826,SCH608,15291,2019
BEN02045,Wyatt Trivedi,Female,59,Rajasthan,Nanded,ST,487768,SCH430,30154,2015
BEN02046,Yutika Kala,Male,79,Bihar,Gopalpur,OBC,495754,SCH452,38664,2017
BEN02047,Arin Sant,Male,49,Andhra Pradesh,Gulbarga,ST,296485,SCH994,34476,2022
BEN02048,Wishi Samra,Female,22,Uttar Pradesh,Mumbai,SC,405727,SCH811,31688,2018
BEN02049,Gagan Choudhry,Male,76,West Bengal,Guwahati,SC,149782,SCH433,4314,2022
BEN02050,Benjamin Shenoy,Male,20,Karnataka,Hubli–Dharwad,OBC,137523,SCH205,4958,2025
BEN02051,Deepa Venkataraman,Male,18,Uttar Pradesh,Bhiwani,OBC,79556,SCH443,33871,2018
BEN02052,Neha Karan,Male,40,Maharashtra,Chapra,SC,398509,SCH952,33942,2021
BEN02053,Oni Murthy,Female,70,Andhra Pradesh,Thanjavur,SC,53335,SCH772,49997,2025
BEN02054,Warhi Pathak,Male,26,Bihar,Karnal,ST,442593,SCH845,20098,2022
BEN02055,Timothy Buch,Female,68,West Bengal,Darbhanga,ST,407575,SCH393,8968,2023
BEN02056,Luke Palla,Female,54,Andhra Pradesh,Sangli-Miraj & Kupwad,General,208758,SCH011,32234,2018
BEN02057,Anmol Bath,Female,48,Bihar,Jammu,SC,144005,SCH343,30964,2018
BEN02058,Hemal Balan,Male,78,Andhra Pradesh,Shimoga,ST,227700,SCH861,21002,2022
BEN02059,Falak Vasa,Female,51,Bihar,Tirunelveli,SC,202288,SCH591,6801,2024
BEN02060,Jagdish Sidhu,Female,35,Bihar,Raipur,OBC,136991,SCH472,31679,2022
BEN02061,Ishwar More,Female,25,Maharashtra,Madurai,General,197750,SCH198,23895,2015
BEN02062,Urvi Padmanabhan,Female,39,Maharashtra,Bhiwandi,OBC,441568,SCH026,24595,2022
BEN02063,Eshana Agarwal,Male,74,Uttar Pradesh,Delhi,General,136436,SCH514,32340,2021
BEN02064,Advik Nagi,Female,50,Karnataka,Rajahmundry,SC,261975,SCH928,33408,2019
BEN02065,Ekani Nagy,Female,48,West Bengal,Gorakhpur,SC,52407,SCH617,8981,2015
BEN02066,Chakrika Sekhon,Female,19,Rajasthan,Durgapur,SC,169273,SCH597,36748,2024
BEN02067,Chakradev Narasimhan,Male,22,Bihar,Parbhani,General,259071,SCH880,23943,2019
BEN02068,Ansh Vora,Female,26,Delhi,Bhiwandi,SC,174061,SCH442,37645,2015
BEN02069,Zehaan Bhat,Female,18,Rajasthan,Vadodara,General,227003,SCH218,46867,2021
BEN02070,Yamini Buch,Male,56,Delhi,Bhavnagar,SC,267148,SCH159,20958,2016
BEN02071,Ekavir Pillay,Female,50,Uttar Pradesh,Srinagar,OBC,417490,SCH938,35038,2022
BEN02072,Tanveer Behl,Male,39,Delhi,Ichalkaranji,ST,73124,SCH550,24856,2020
BEN02073,Wazir Sarraf,Female,46,Maharashtra,Davanagere,ST,250095,SCH803,37842,2025
BEN02074,Jyoti Gour,Female,62,Andhra Pradesh,Mira-Bhayandar,ST,280280,SCH040,48227,2024
BEN02075,Kevin Chandran,Female,51,Karnataka,Saharanpur,OBC,243166,SCH844,28470,2016
BEN02076,Vamakshi Maharaj,Female,28,Tamil Nadu,Kamarhati,ST,50363,SCH585,18910,2015
BEN02077,Sara Gara,Male,79,West Bengal,Bhimavaram,OBC,205516,SCH333,49408,2021
BEN02078,Januja Pathak,Female,27,Rajasthan,Ujjain,SC,207031,SCH793,35538,2016
BEN02079,Samar Manda,Male,48,Tamil Nadu,Darbhanga,OBC,377842,SCH928,42880,2018
BEN02080,Chavvi Varma,Male,65,Delhi,Jaipur,SC,61527,SCH101,26625,2021
BEN02081,Vidhi Shankar,Female,43,Karnataka,Guntakal,OBC,410119,SCH144,49632,2022
BEN02082,Balvan Bahri,Female,29,Uttar Pradesh,Vadodara,SC,335186,SCH616,15719,2021
BEN02083,Arin Zachariah,Male,76,Karnataka,Kollam,OBC,280096,SCH510,10781,2017
BEN02084,Jalsa Loke,Male,31,Delhi,Tumkur,General,301815,SCH652,8390,2025
BEN02085,Hemangini Varghese,Female,44,Uttar Pradesh,Panihati,OBC,201319,SCH284,49952,2019
BEN02086,Maanas Patla,Female,57,Delhi,Bhagalpur,ST,148648,SCH840,2501,2025
BEN02087,Qasim Chaudhuri,Male,31,Tamil Nadu,Gangtok,OBC,399207,SCH829,18124,2023
BEN02088,Riya Sarkar,Female,76,Uttar Pradesh,Chittoor,OBC,345873,SCH222,6034,2016
BEN02089,Warhi Vasa,Male,59,West Bengal,Ozhukarai,SC,280240,SCH137,27822,2022
BEN02090,Gopal Devi,Male,60,Delhi,Sasaram,General,427330,SCH498,40451,2019
BEN02091,Pahal Loyal,Female,54,Rajasthan,Buxar,General,99715,SCH024,28197,2016
BEN02092,Jasmit Kuruvilla,Female,48,Rajasthan,Guwahati,OBC,388490,SCH780,14120,2020
BEN02093,Samaksh Chana,Male,76,Bihar,Tiruchirappalli,General,454990,SCH182,26930,2016
BEN02094,Wakeeta Nagy,Female,66,Andhra Pradesh,Eluru,General,409534,SCH522,11427,2024
BEN02095,Bhavika Cherian,Female,33,Karnataka,Moradabad,ST,367606,SCH524,1389,2018
BEN02096,Manan Goyal,Male,76,Maharashtra,Bardhaman,SC,108087,SCH849,42923,2017
BEN02097,Vasatika Hora,Female,56,Andhra Pradesh,Panchkula,ST,345095,SCH166,8762,2021
BEN02098,Ladli Vala,Male,67,Karnataka,Karimnagar,General,330816,SCH548,22013,2023
BEN02099,Yamini Tak,Male,65,Tamil Nadu,Pudukkottai,SC,399400,SCH324,35143,2017
BEN02100,Kritika Gaba,Male,56,Rajasthan,Aurangabad,General,198343,SCH288,43799,2017
BEN02101,Pranav Rau,Female,49,Maharashtra,Bhusawal,OBC,196883,SCH671,6483,2025
BEN02102,Azad Kashyap,Female,23,Delhi,Pimpri-Chinchwad,SC,449309,SCH480,38312,2019
BEN02103,Adya Mand,Female,33,Andhra Pradesh,Avadi,General,112799,SCH264,22599,2022
BEN02104,Rajata Halder,Male,77,Rajasthan,Hazaribagh,SC,140716,SCH598,14106,2023
BEN02105,Ikbal Patil,Female,61,Uttar Pradesh,Bhagalpur,General,78648,SCH566,10005,2023
BEN02106,Benjamin Zachariah,Female,62,Bihar,Jammu,SC,188788,SCH367,41562,2025
BEN02107,Vrishti Dubey,Female,37,Tamil Nadu,Karnal,OBC,62404,SCH104,47808,2023
BEN02108,Meera Karnik,Male,27,West Bengal,Aurangabad,SC,255597,SCH489,7991,2016
BEN02109,Upasna Bandi,Male,53,Tamil Nadu,Jaipur,General,410369,SCH802,46414,2023
BEN02110,Dayamai Kapadia,Male,50,Karnataka,Pudukkottai,General,453820,SCH745,13175,2017
BEN02111,Rajeshri Ganesan,Female,75,Delhi,Serampore,ST,355793,SCH484,4582,2016
BEN02112,Jagdish Shan,Male,26,West Bengal,Ambattur,General,322455,SCH048,46486,2016
BEN02113,Aashi Bansal,Female,61,Maharashtra,Shivpuri,SC,357545,SCH631,32132,2024
BEN02114,Mahika Kanda,Female,28,West Bengal,Kolhapur,General,405850,SCH484,19713,2021
BEN02115,Aditya Zachariah,Female,68,West Bengal,Rohtak,SC,453259,SCH358,31393,2018
BEN02116,Yashica Doshi,Male,55,Tamil Nadu,Mangalore,ST,234424,SCH366,26601,2024
BEN02117,Mugdha Dugar,Female,76,Uttar Pradesh,North Dumdum,SC,353681,SCH070,5599,2018
BEN02118,Tara Oza,Male,47,Andhra Pradesh,Motihari,SC,336975,SCH596,16981,2024
BEN02119,Wazir Chandra,Female,65,Maharashtra,Ulhasnagar,OBC,384666,SCH946,19576,2020
BEN02120,Yash Vaidya,Male,63,West Bengal,Medininagar,ST,146709,SCH035,34551,2016
BEN02121,Ucchal Kapur,Female,58,Delhi,Dhule,SC,120182,SCH477,20646,2020
BEN02122,Aishani Dyal,Male,40,Uttar Pradesh,Cuttack,SC,267749,SCH827,44508,2018
BEN02123,Henry Walia,Female,39,Andhra Pradesh,Nellore,ST,82204,SCH479,46540,2015
BEN02124,Janaki Mammen,Male,69,Andhra Pradesh,Karimnagar,General,169421,SCH991,36251,2020
BEN02125,Onveer Ahluwalia,Female,28,Uttar Pradesh,Karaikudi,OBC,326772,SCH710,34745,2025
BEN02126,Yadavi Amble,Female,54,Uttar Pradesh,Bhiwandi,ST,359583,SCH376,48322,2015
BEN02127,Leela Sarma,Male,67,Rajasthan,Howrah,OBC,190972,SCH016,8465,2016
BEN02128,Laksh Chander,Female,60,Rajasthan,Bhiwandi,ST,396374,SCH263,18724,2025
BEN02129,Manan Salvi,Male,80,Andhra Pradesh,Gandhidham,ST,184737,SCH411,16760,2016
BEN02130,Mitali Pillay,Male,33,Uttar Pradesh,Bardhaman,SC,271818,SCH334,24753,2024
BEN02131,Ethan Bassi,Female,43,Rajasthan,Begusarai,ST,400308,SCH077,10752,2016
BEN02132,Rachit Kade,Male,29,Uttar Pradesh,Sambhal,General,284193,SCH671,39940,2016
BEN02133,Sanaya Vohra,Female,26,Karnataka,Etawah,ST,423352,SCH271,40275,2019
BEN02134,Wakeeta Kunda,Male,54,Rajasthan,Ahmednagar,OBC,270561,SCH468,5333,2017
BEN02135,Ekansh Parekh,Male,60,Tamil Nadu,Dhule,ST,279568,SCH536,42218,2017
BEN02136,Chasmum Buch,Male,78,Uttar Pradesh,Medininagar,General,90082,SCH353,18871,2016
BEN02137,Deepa Varma,Female,46,Tamil Nadu,Imphal,General,226342,SCH213,49780,2024
BEN02138,Mahika Lalla,Female,76,Uttar Pradesh,Kolkata,SC,50545,SCH097,31684,2025
BEN02139,Yasti Viswanathan,Female,41,Maharashtra,Kakinada,ST,435986,SCH278,30983,2021
BEN02140,Fariq Jani,Male,42,Bihar,Bellary,SC,484230,SCH755,40017,2017
BEN02141,Tarak Puri,Female,58,Bihar,Phagwara,SC,473317,SCH941,15401,2019
BEN02142,Warhi Sura,Female,74,Andhra Pradesh,Munger,ST,219656,SCH716,3673,2019
BEN02143,Ryan Dani,Male,32,Delhi,Pimpri-Chinchwad,SC,54545,SCH747,45273,2018
BEN02144,Brijesh Dhawan,Female,65,Tamil Nadu,Ujjain,SC,475906,SCH541,609,2023
BEN02145,Jeet Mannan,Female,62,Tamil Nadu,Raipur,SC,276145,SCH213,32276,2017
BEN02146,Jeevika Bhattacharyya,Female,80,Tamil Nadu,Salem,General,257053,SCH103,43662,2023
BEN02147,Upkaar Bahri,Male,69,Delhi,Ambattur,General,91421,SCH941,27041,2025
BEN02148,Anika Golla,Male,66,Andhra Pradesh,Coimbatore,ST,340562,SCH837,8559,2018
BEN02149,Jalsa Dugar,Male,57,Tamil Nadu,Ramgarh,SC,340436,SCH375,36771,2025
BEN02150,Ekani Bir,Female,22,Karnataka,Tiruvottiyur,OBC,483426,SCH109,14761,2022
BEN02151,Chasmum Sibal,Female,38,West Bengal,Jaunpur,SC,216450,SCH945,38118,2020
BEN02152,Hemangini Om,Male,70,Maharashtra,Bhimavaram,ST,162221,SCH170,20390,2024
BEN02153,Urvashi Sheth,Female,59,Maharashtra,Ajmer,ST,452437,SCH741,40912,2021
BEN02154,Eta Nori,Male,37,Rajasthan,Rajpur Sonarpur,ST,388666,SCH060,31543,2025
BEN02155,Hritik Nori,Male,19,Maharashtra,Khandwa,General,438266,SCH312,30036,2024
BEN02156,Dipta Padmanabhan,Male,29,Maharashtra,Malegaon,General,397186,SCH430,15980,2021
BEN02157,Victor Prabhakar,Female,42,Uttar Pradesh,Akola,ST,313702,SCH512,44610,2024
BEN02158,Osha Bala,Female,67,Andhra Pradesh,Lucknow,General,414726,SCH474,1896,2022
BEN02159,Vyanjana Nanda,Male,67,Rajasthan,Thiruvananthapuram,SC,92339,SCH259,26128,2024
BEN02160,Janani Taneja,Male,75,Karnataka,Nanded,ST,52423,SCH356,8402,2022
BEN02161,Hemangini Padmanabhan,Male,34,Tamil Nadu,Udupi,ST,466544,SCH966,8916,2021
BEN02162,Shravya Contractor,Male,32,Bihar,Sirsa,SC,133056,SCH528,20745,2019
BEN02163,Theodore Pillai,Female,52,Karnataka,Chittoor,General,208394,SCH400,17164,2022
BEN02164,Odika Barad,Male,74,Rajasthan,Karaikudi,ST,442572,SCH243,33326,2019
BEN02165,Samaksh Menon,Female,47,Bihar,Chandrapur,SC,348974,SCH005,4181,2015
BEN02166,Gaurav Dutta,Female,67,Delhi,Siliguri,OBC,302884,SCH722,15200,2017
BEN02167,Laban Ganesan,Male,43,Uttar Pradesh,Kakinada,ST,331041,SCH152,34678,2017
BEN02168,Sachi Datta,Male,19,Karnataka,Ratlam,ST,269491,SCH849,13131,2023
BEN02169,Yashica Som,Male,38,Andhra Pradesh,Sultan Pur Majra,ST,357214,SCH434,13994,2025
BEN02170,Abhiram Mishra,Female,37,Maharashtra,Mehsana,ST,164984,SCH645,36638,2021
BEN02171,Ijaya Bose,Female,34,Andhra Pradesh,Gudivada,General,124621,SCH374,21280,2019
BEN02172,Indali Dass,Female,63,Uttar Pradesh,Berhampore,General,175260,SCH083,22443,2018
BEN02173,Barkha Dhillon,Male,29,Karnataka,Siliguri,ST,387335,SCH172,19118,2018
BEN02174,Akshay Wali,Female,21,Maharashtra,Thanjavur,OBC,432858,SCH294,19587,2015
BEN02175,Divya Natt,Male,70,Delhi,Nandyal,General,234971,SCH362,46980,2022
BEN02176,Jagvi Grewal,Male,36,Karnataka,Siwan,ST,380024,SCH591,3542,2022
BEN02177,Laksh Naik,Male,59,Tamil Nadu,Gurgaon,ST,157690,SCH839,12452,2021
BEN02178,Warda Chakraborty,Male,64,Rajasthan,Hubli–Dharwad,ST,185003,SCH379,25406,2021
BEN02179,Krishna Kade,Male,68,Rajasthan,Coimbatore,OBC,104622,SCH694,48083,2022
BEN02180,Leela Kapadia,Male,77,Andhra Pradesh,Miryalaguda,General,57337,SCH999,25593,2022
BEN02181,Daniel Talwar,Male,21,Rajasthan,Vasai-Virar,ST,399117,SCH552,4458,2015
BEN02182,Ekaja Kothari,Female,24,West Bengal,Rampur,OBC,294563,SCH852,17070,2018
BEN02183,Xavier Badal,Male,27,Bihar,Bhatpara,OBC,145687,SCH085,45569,2024
BEN02184,Advika Koshy,Female,24,Maharashtra,Rajpur Sonarpur,General,360456,SCH146,17130,2016
BEN02185,Varenya Batta,Male,27,Maharashtra,Shimoga,OBC,343085,SCH144,12499,2025
BEN02186,Xalak Kapoor,Male,71,Tamil Nadu,Ajmer,ST,234068,SCH524,46449,2021
BEN02187,Chaaya Johal,Female,49,Rajasthan,Vadodara,ST,352747,SCH997,1115,2015
BEN02188,Yadavi Dube,Female,42,Tamil Nadu,Bhind,ST,318466,SCH517,5560,2019
BEN02189,Madhav Parikh,Female,60,Andhra Pradesh,Aurangabad,General,182340,SCH383,33624,2017
BEN02190,Urvashi Kala,Male,74,Tamil Nadu,Raichur,ST,81943,SCH153,29141,2019
BEN02191,Anthony Sarin,Male,54,Bihar,Bhusawal,General,394426,SCH782,8287,2016
BEN02192,Chaaya Krishna,Male,35,Karnataka,Sonipat,SC,133599,SCH476,34327,2019
BEN02193,Harshil Kala,Female,62,Andhra Pradesh,Eluru,OBC,285592,SCH684,34065,2016
BEN02194,Harsh Nagarajan,Female,37,Bihar,Kalyan-Dombivli,ST,128571,SCH922,46949,2015
BEN02195,Aarav Nagar,Female,54,Karnataka,Ambattur,SC,365162,SCH710,6522,2015
BEN02196,Hredhaan Apte,Male,49,Andhra Pradesh,Proddatur,OBC,209064,SCH664,21815,2021
BEN02197,Chandani Ganesan,Female,38,Delhi,Faridabad,OBC,419119,SCH388,29724,2016
BEN02198,Anusha Tak,Male,66,Delhi,Berhampur,OBC,286220,SCH418,32145,2015
BEN02199,Chakradhar Ghose,Male,18,Delhi,Miryalaguda,SC,127867,SCH355,28354,2016
BEN02200,Shivansh Parmer,Male,50,Rajasthan,South Dumdum,ST,329699,SCH229,16972,2016
BEN02201,Janaki Kapur,Male,44,Karnataka,Nandyal,General,482145,SCH671,7467,2021
BEN02202,Zashil Sant,Male,24,Karnataka,Bikaner,SC,135241,SCH525,47503,2021
BEN02203,Mohini Chaudhuri,Male,62,Karnataka,Chapra,ST,127854,SCH029,21791,2019
BEN02204,Isaiah Choudhry,Male,79,Tamil Nadu,Purnia,SC,80458,SCH115,27430,2023
BEN02205,Sai Kunda,Male,37,Bihar,Dhanbad,ST,122694,SCH269,4718,2021
BEN02206,Urvi Kapur,Female,60,Rajasthan,Kharagpur,ST,236693,SCH388,11553,2015
BEN02207,Vansha Upadhyay,Female,39,Andhra Pradesh,New Delhi,General,170352,SCH420,6373,2016
BEN02208,Peter Dara,Male,79,West Bengal,Mehsana,OBC,90288,SCH257,47913,2024
BEN02209,Bimala Subramaniam,Male,50,Bihar,Thrissur,General,278119,SCH110,35545,2017
BEN02210,Pranit Pandya,Female,55,Delhi,Deoghar,ST,161193,SCH503,10146,2016
BEN02211,Simon Sahota,Male,47,Uttar Pradesh,Navi Mumbai,ST,408085,SCH063,26615,2021
BEN02212,Adya Pal,Female,70,West Bengal,Mira-Bhayandar,General,344895,SCH185,20503,2015
BEN02213,Vasana Balan,Female,56,Delhi,Indore,ST,230774,SCH307,46586,2023
BEN02214,Lucky Sibal,Male,59,Bihar,Patiala,SC,395203,SCH365,30681,2020
BEN02215,Sara Subramaniam,Male,33,West Bengal,Imphal,SC,70117,SCH244,18269,2020
BEN02216,Mitesh Yadav,Male,42,Delhi,Vadodara,General,264625,SCH447,39268,2018
BEN02217,Hemal Ramesh,Female,76,West Bengal,Mango,OBC,177705,SCH365,45798,2015
BEN02218,Reva Shan,Female,27,Rajasthan,Tiruppur,OBC,413881,SCH866,46737,2021
BEN02219,Saanvi Joshi,Male,23,Delhi,Bally,ST,268000,SCH475,41027,2022
BEN02220,Bhavini Ravi,Female,65,Andhra Pradesh,Phusro,ST,141113,SCH047,24390,2025
BEN02221,Vasana Badami,Female,34,West Bengal,Gudivada,SC,53658,SCH845,29672,2023
BEN02222,Kalpit Sur,Male,28,Karnataka,Berhampore,ST,69072,SCH916,6838,2020
BEN02223,Madhav Narain,Female,47,Bihar,Jalgaon,SC,393672,SCH436,42310,2022
BEN02224,Yuvraj Oak,Female,58,Andhra Pradesh,Raipur,OBC,296488,SCH639,41599,2020
BEN02225,Gavin Ramesh,Female,51,Uttar Pradesh,Ambala,ST,273838,SCH081,46705,2019
BEN02226,Forum Ravi,Female,66,Andhra Pradesh,Phusro,General,67450,SCH719,48619,2017
BEN02227,Aachal Barad,Female,35,Rajasthan,Suryapet,General,495841,SCH427,21985,2022
BEN02228,Dakshesh Aggarwal,Female,46,Maharashtra,Jamshedpur,SC,61423,SCH242,41404,2023
BEN02229,Yachana Wagle,Female,62,Andhra Pradesh,Malegaon,General,113503,SCH175,26301,2022
BEN02230,Meghana Kaul,Male,71,Karnataka,Kolhapur,SC,322666,SCH004,28131,2023
BEN02231,Sudiksha Rao,Male,40,Karnataka,Kharagpur,General,496589,SCH840,18966,2019
BEN02232,Arya Dey,Female,37,Maharashtra,Faridabad,ST,333180,SCH180,29878,2017
BEN02233,Kamya Andra,Male,59,Uttar Pradesh,Ramgarh,SC,122698,SCH183,25697,2025
BEN02234,Samesh Vala,Male,67,Maharashtra,Loni,OBC,307893,SCH484,47595,2016
BEN02235,Arya Bose,Female,18,Andhra Pradesh,Amroha,OBC,313513,SCH932,20701,2016
BEN02236,Yashodhara Sodhi,Male,22,Maharashtra,Gorakhpur,ST,447466,SCH049,35037,2018
BEN02237,Ekantika Handa,Male,59,Uttar Pradesh,Indore,OBC,397116,SCH910,26094,2025
BEN02238,Girindra Banerjee,Female,74,Karnataka,Ludhiana,SC,417409,SCH409,1022,2022
BEN02239,Ekta Koshy,Female,48,Uttar Pradesh,Arrah,ST,64541,SCH736,42092,2025
BEN02240,Nachiket Sethi,Male,78,Bihar,Shivpuri,General,126768,SCH393,11778,2016
BEN02241,Zaid Lal,Male,29,Tamil Nadu,Jalna,ST,140335,SCH393,34129,2024
BEN02242,Maya Ranganathan,Female,48,Uttar Pradesh,Rampur,General,265106,SCH123,48372,2018
BEN02243,Irya Manne,Male,46,Bihar,Jamnagar,OBC,143101,SCH991,19140,2023
BEN02244,Chanchal Pall,Female,21,Bihar,Kakinada,SC,375198,SCH803,30415,2019
BEN02245,Ekbal Sachdeva,Female,70,Maharashtra,Bally,SC,134725,SCH700,8772,2019
BEN02246,Tamanna Dhaliwal,Female,45,Delhi,Kolkata,SC,379963,SCH601,35015,2025
BEN02247,Zehaan Pingle,Male,21,Karnataka,Siliguri,OBC,406305,SCH255,34733,2015
BEN02248,Karan Nori,Female,47,Uttar Pradesh,Jamnagar,SC,312888,SCH472,40448,2020
BEN02249,Nidra Sule,Female,45,West Bengal,Jaunpur,SC,149613,SCH889,8768,2025
BEN02250,Unnati Dixit,Male,75,Bihar,Bokaro,OBC,471263,SCH152,28928,2019
BEN02251,Champak Bumb,Female,48,Andhra Pradesh,North Dumdum,General,334383,SCH811,3891,2015
BEN02252,Girindra Bajaj,Male,61,Andhra Pradesh,Ghaziabad,OBC,364796,SCH576,40868,2024
BEN02253,Xiti Devi,Male,31,Bihar,Bettiah,General,384898,SCH685,36462,2016
BEN02254,Girindra Shroff,Male,70,Rajasthan,Guntur,SC,152277,SCH423,21112,2018
BEN02255,William Pandey,Female,75,Rajasthan,Morbi,General,193883,SCH229,22992,2018
BEN02256,Jackson Chander,Male,42,West Bengal,Barasat,General,382775,SCH052,14887,2020
BEN02257,Wishi Swaminathan,Male,64,Maharashtra,Panihati,SC,225910,SCH584,534,2015
BEN02258,Ayush Rajagopalan,Male,72,Maharashtra,Bhimavaram,SC,219554,SCH824,31445,2024
BEN02259,Ayushman Kota,Female,40,West Bengal,Jalna,General,460177,SCH542,30987,2024
BEN02260,Pavani Oommen,Male,61,Andhra Pradesh,Kharagpur,OBC,154759,SCH882,15088,2018
BEN02261,Rachana Vyas,Male,27,Bihar,Bangalore,OBC,73034,SCH928,14107,2025
BEN02262,Hemang Srinivasan,Female,45,Delhi,Adoni,SC,232059,SCH509,17346,2021
BEN02263,Naveen Koshy,Male,49,Tamil Nadu,Bilaspur,SC,437015,SCH144,9475,2020
BEN02264,Nilima Murty,Male,19,Rajasthan,Ozhukarai,SC,404242,SCH035,23703,2021
BEN02265,Kamya Mangal,Female,50,Delhi,Bokaro,ST,72450,SCH509,42320,2020
BEN02266,Riya Char,Female,20,Andhra Pradesh,Jamnagar,SC,336158,SCH303,24906,2016
